1 attraction: Object { x: -1757762038388.5708, y: -3017400300402.5854, z: 1661368851646.6665 } repulsion: Object { x: -7.116579903159624e-31, y: -1.2216426267413737e-30, z: 6.726316715886654e-31 }index.html:82:11
2 attraction: Object { x: 1757762038388.5708, y: 3017400300402.5854, z: -1661368851646.6665 } repulsion: Object { x: 7.116579903159624e-31, y: 1.2216426267413737e-30, z: -6.726316715886654e-31 }index.html:82:11
1 attraction: Object { x: -2024853420468.419, y: -3475893315339.638, z: 1913813319691.6777 } repulsion: Object { x: -4.73916392872193e-30, y: -8.13531885993632e-30, z: 4.4792748745695275e-30 }index.html:82:11
2 attraction: Object { x: 2024853420468.419, y: 3475893315339.638, z: -1913813319691.6777 } repulsion: Object { x: 4.73916392872193e-30, y: 8.13531885993632e-30, z: -4.4792748745695275e-30 }index.html:82:11
1 attraction: Object { x: -1469976341159.7437, y: -2523383118153.1016, z: 1389364915457.6084 } repulsion: Object { x: 1.0980646514622634e-30, y: 1.8849540135826148e-30, z: -1.037848337369988e-30 }index.html:82:11
2 attraction: Object { x: 1469976341159.7437, y: 2523383118153.1016, z: -1389364915457.6084 } repulsion: Object { x: -1.0980646514622634e-30, y: -1.8849540135826148e-30, z: 1.037848337369988e-30 }index.html:82:11
1 attraction: Object { x: 158648875566.6189, y: 272339005131.83447, z: -149948795376.63867 } repulsion: Object { x: 1.2746154321307447e-31, y: 2.1880236936593107e-31, z: -1.2047173226652977e-31 }index.html:82:11
2 attraction: Object { x: -158648875566.6189, y: -272339005131.83447, z: 149948795376.63867 } repulsion: Object { x: -1.2746154321307447e-31, y: -2.1880236936593107e-31, z: 1.2047173226652977e-31 }index.html:82:11
1 attraction: Object { x: 158648875566.6189, y: 272339005131.83447, z: -149948795376.63867 } repulsion: Object { x: 1.2746154321307447e-31, y: 2.1880236936593107e-31, z: -1.2047173226652977e-31 }index.html:82:11
2 attraction: Object { x: -158648875566.6189, y: -272339005131.83447, z: 149948795376.63867 } repulsion: Object { x: -1.2746154321307447e-31, y: -2.1880236936593107e-31, z: 1.2047173226652977e-31 }index.html:82:11
1 attraction: Object { x: 2747095608458.492, y: 4715704932276.443, z: -2596448766507.827 } repulsion: Object { x: 5.045950870871642e-32, y: 8.661953860115734e-32, z: -4.769238054253809e-32 }index.html:82:11
2 attraction: Object { x: -2747095608458.492, y: -4715704932276.443, z: 2596448766507.827 } repulsion: Object { x: -5.045950870871642e-32, y: -8.661953860115734e-32, z: 4.769238054253809e-32 }index.html:82:11
1 attraction: Object { x: 5638569922082.41, y: 9679252484215.598, z: -5329358713974.374 } repulsion: Object { x: 4.043736097103317e-32, y: 6.941537163548102e-32, z: -3.8219833227059367e-32 }index.html:82:11
2 attraction: Object { x: -5638569922082.41, y: -9679252484215.598, z: 5329358713974.374 } repulsion: Object { x: -4.043736097103317e-32, y: -6.941537163548102e-32, z: 3.8219833227059367e-32 }index.html:82:11
1 attraction: Object { x: 7609375680405.338, y: 13062366783720.209, z: -7192088268951.711 } repulsion: Object { x: 8.704299721803991e-32, y: 1.4941929579639443e-31, z: -8.226968222876779e-32 }index.html:82:11
2 attraction: Object { x: -7609375680405.338, y: -13062366783720.209, z: 7192088268951.711 } repulsion: Object { x: -8.704299721803991e-32, y: -1.4941929579639443e-31, z: 8.226968222876779e-32 }index.html:82:11
1 attraction: Object { x: 7609375680405.338, y: 13062366783720.209, z: -7192088268951.711 } repulsion: Object { x: 8.704299721803991e-32, y: 1.4941929579639443e-31, z: -8.226968222876779e-32 }index.html:82:11
2 attraction: Object { x: -7609375680405.338, y: -13062366783720.209, z: 7192088268951.711 } repulsion: Object { x: -8.704299721803991e-32, y: -1.4941929579639443e-31, z: 8.226968222876779e-32 }index.html:82:11
1 attraction: Object { x: 7107334989273.004, y: 12200556311566.783, z: -6717578780015.959 } repulsion: Object { x: -1.3413547283686756e-30, y: -2.3025893562000724e-30, z: 1.2677967301897508e-30 }index.html:82:11
2 attraction: Object { x: -7107334989273.004, y: -12200556311566.783, z: 6717578780015.959 } repulsion: Object { x: 1.3413547283686756e-30, y: 2.3025893562000724e-30, z: -1.2677967301897508e-30 }index.html:82:11
1 attraction: Object { x: 2803047706360.9067, y: 4811753130685.416, z: -2649332530412.847 } repulsion: Object { x: -1.8248155883267546e-32, y: -3.13250541549087e-32, z: 1.724745279642438e-32 }index.html:82:11
2 attraction: Object { x: -2803047706360.9067, y: -4811753130685.416, z: 2649332530412.847 } repulsion: Object { x: 1.8248155883267546e-32, y: 3.13250541549087e-32, z: -1.724745279642438e-32 }index.html:82:11
1 attraction: Object { x: 2803047706360.9067, y: 4811753130685.416, z: -2649332530412.847 } repulsion: Object { x: -1.8248155883267546e-32, y: -3.13250541549087e-32, z: 1.724745279642438e-32 }index.html:82:11
2 attraction: Object { x: -2803047706360.9067, y: -4811753130685.416, z: 2649332530412.847 } repulsion: Object { x: 1.8248155883267546e-32, y: 3.13250541549087e-32, z: -1.724745279642438e-32 }index.html:82:11
1 attraction: Object { x: -5616811064657.609, y: -9641900907895.172, z: 5308793081548.885 } repulsion: Object { x: -4.768830298176818e-33, y: -8.186244588305727e-33, z: 4.507314382237466e-33 }index.html:82:11
2 attraction: Object { x: 5616811064657.609, y: 9641900907895.172, z: -5308793081548.885 } repulsion: Object { x: 4.768830298176818e-33, y: 8.186244588305727e-33, z: -4.507314382237466e-33 }index.html:82:11
1 attraction: Object { x: -5616811064657.609, y: -9641900907895.172, z: 5308793081548.885 } repulsion: Object { x: -4.768830298176818e-33, y: -8.186244588305727e-33, z: 4.507314382237466e-33 }index.html:82:11
2 attraction: Object { x: 5616811064657.609, y: 9641900907895.172, z: -5308793081548.885 } repulsion: Object { x: 4.768830298176818e-33, y: 8.186244588305727e-33, z: -4.507314382237466e-33 }index.html:82:11
1 attraction: Object { x: -16648654451673.047, y: -28579326351723.152, z: 15735665763492.723 } repulsion: Object { x: -2.7779556408354012e-33, y: -4.768679720063922e-33, z: 2.6256164783095924e-33 }index.html:82:11
2 attraction: Object { x: 16648654451673.047, y: 28579326351723.152, z: -15735665763492.723 } repulsion: Object { x: 2.7779556408354012e-33, y: 4.768679720063922e-33, z: -2.6256164783095924e-33 }index.html:82:11
1 attraction: Object { x: -26551194415540.152, y: -45578172844683.98, z: 25095164426484.258 } repulsion: Object { x: -3.447690518610999e-33, y: -5.918356512061775e-33, z: 3.2586240416187935e-33 }index.html:82:11
2 attraction: Object { x: 26551194415540.152, y: 45578172844683.98, z: -25095164426484.258 } repulsion: Object { x: 3.447690518610999e-33, y: 5.918356512061775e-33, z: -3.2586240416187935e-33 }index.html:82:11
1 attraction: Object { x: -26551194415540.152, y: -45578172844683.98, z: 25095164426484.258 } repulsion: Object { x: -3.447690518610999e-33, y: -5.918356512061775e-33, z: 3.2586240416187935e-33 }index.html:82:11
2 attraction: Object { x: 26551194415540.152, y: 45578172844683.98, z: -25095164426484.258 } repulsion: Object { x: 3.447690518610999e-33, y: 5.918356512061775e-33, z: -3.2586240416187935e-33 }index.html:82:11
1 attraction: Object { x: -29752993611551.203, y: -51074428677316.11, z: 28121381478228.434 } repulsion: Object { x: -3.297868235089058e-32, y: -5.661169365318903e-32, z: 3.117017800449697e-32 }index.html:82:11
2 attraction: Object { x: 29752993611551.203, y: 51074428677316.11, z: -28121381478228.434 } repulsion: Object { x: 3.297868235089058e-32, y: 5.661169365318903e-32, z: -3.117017800449697e-32 }index.html:82:11
1 attraction: Object { x: -20416383659710.793, y: -35047066009243.04, z: 19296778024974.79 } repulsion: Object { x: 3.87831473309556e-33, y: 6.657572404639321e-33, z: -3.6656334325858064e-33 }index.html:82:11
2 attraction: Object { x: 20416383659710.793, y: 35047066009243.04, z: -19296778024974.79 } repulsion: Object { x: -3.87831473309556e-33, y: -6.657572404639321e-33, z: 3.6656334325858064e-33 }index.html:82:11
1 attraction: Object { x: 4871838095137.633, y: 8363069295350.977, z: -4604673377146.898 } repulsion: Object { x: 5.286702837271047e-34, y: 9.075232244715532e-34, z: -4.9967875229608105e-34 }index.html:82:11
2 attraction: Object { x: -4871838095137.633, y: -8363069295350.977, z: 4604673377146.898 } repulsion: Object { x: -5.286702837271047e-34, y: -9.075232244715532e-34, z: 4.9967875229608105e-34 }index.html:82:11
1 attraction: Object { x: 4871838095137.633, y: 8363069295350.977, z: -4604673377146.898 } repulsion: Object { x: 5.286702837271047e-34, y: 9.075232244715532e-34, z: -4.9967875229608105e-34 }index.html:82:11
2 attraction: Object { x: -4871838095137.633, y: -8363069295350.977, z: 4604673377146.898 } repulsion: Object { x: -5.286702837271047e-34, y: -9.075232244715532e-34, z: 4.9967875229608105e-34 }index.html:82:11
1 attraction: Object { x: 43883463119181.4, y: 75331001527325.22, z: -41476956002207.46 } repulsion: Object { x: 2.221433923722304e-34, y: 3.8133463133093454e-34, z: -2.099613625884679e-34 }index.html:82:11
2 attraction: Object { x: -43883463119181.4, y: -75331001527325.22, z: 41476956002207.46 } repulsion: Object { x: -2.221433923722304e-34, y: -3.8133463133093454e-34, z: 2.099613625884679e-34 }index.html:82:11
1 attraction: Object { x: 86246637608283.44, y: 148052253117562.56, z: -81516993854878.61 } repulsion: Object { x: 1.8838420596178685e-34, y: 3.2338311287078853e-34, z: -1.7805348226431343e-34 }index.html:82:11
2 attraction: Object { x: -86246637608283.44, y: -148052253117562.56, z: 81516993854878.61 } repulsion: Object { x: -1.8838420596178685e-34, y: -3.2338311287078853e-34, z: 1.7805348226431343e-34 }index.html:82:11
1 attraction: Object { x: 113339693713867.5, y: 194560593749812.44, z: -107124305041890.72 } repulsion: Object { x: 4.605804389611551e-34, y: 7.906391903621973e-34, z: -4.353228584167759e-34 }index.html:82:11
2 attraction: Object { x: -113339693713867.5, y: -194560593749812.44, z: 107124305041890.72 } repulsion: Object { x: -4.605804389611551e-34, y: -7.906391903621973e-34, z: 4.353228584167759e-34 }index.html:82:11
1 attraction: Object { x: 113339693713867.5, y: 194560593749812.44, z: -107124305041890.72 } repulsion: Object { x: 4.605804389611551e-34, y: 7.906391903621973e-34, z: -4.353228584167759e-34 }index.html:82:11
2 attraction: Object { x: -113339693713867.5, y: -194560593749812.44, z: 107124305041890.72 } repulsion: Object { x: -4.605804389611551e-34, y: -7.906391903621973e-34, z: 4.353228584167759e-34 }index.html:82:11
1 attraction: Object { x: 102159537746654.28, y: 175368572738286.06, z: -96557253032104.6 } repulsion: Object { x: -2.704741457101807e-33, y: -4.642999169928696e-33, z: 2.556417256971742e-33 }index.html:82:11
2 attraction: Object { x: -102159537746654.28, y: -175368572738286.06, z: 96557253032104.6 } repulsion: Object { x: 2.704741457101807e-33, y: 4.642999169928696e-33, z: -2.556417256971742e-33 }index.html:82:11
1 attraction: Object { x: 33801273995664.703, y: 58023766631124.984, z: -31947659885665.22 } repulsion: Object { x: -7.2350149891081e-35, y: -1.2419733686799553e-34, z: 6.838256989052006e-35 }index.html:82:11
2 attraction: Object { x: -33801273995664.703, y: -58023766631124.984, z: 31947659885665.22 } repulsion: Object { x: 7.2350149891081e-35, y: 1.2419733686799553e-34, z: -6.838256989052006e-35 }index.html:82:11
1 attraction: Object { x: 33801273995664.703, y: 58023766631124.984, z: -31947659885665.22 } repulsion: Object { x: -7.2350149891081e-35, y: -1.2419733686799553e-34, z: 6.838256989052006e-35 }index.html:82:11
2 attraction: Object { x: -33801273995664.703, y: -58023766631124.984, z: 31947659885665.22 } repulsion: Object { x: 7.2350149891081e-35, y: 1.2419733686799553e-34, z: -6.838256989052006e-35 }index.html:82:11
1 attraction: Object { x: -94668031130954.42, y: -162508541733518.2, z: 89476570054880.64 } repulsion: Object { x: -2.048437566916931e-35, y: -3.516378209781732e-35, z: 1.9361041448696708e-35 }index.html:82:11
2 attraction: Object { x: 94668031130954.42, y: 162508541733518.2, z: -89476570054880.64 } repulsion: Object { x: 2.048437566916931e-35, y: 3.516378209781732e-35, z: -1.9361041448696708e-35 }index.html:82:11
1 attraction: Object { x: -94668031130954.42, y: -162508541733518.2, z: 89476570054880.64 } repulsion: Object { x: -2.048437566916931e-35, y: -3.516378209781732e-35, z: 1.9361041448696708e-35 }index.html:82:11
2 attraction: Object { x: 94668031130954.42, y: 162508541733518.2, z: -89476570054880.64 } repulsion: Object { x: 2.048437566916931e-35, y: 3.516378209781732e-35, z: -1.9361041448696708e-35 }index.html:82:11
1 attraction: Object { x: -258596960628634.62, y: -443911365499376.4, z: 244415868664891.5 } repulsion: Object { x: -1.2580858461168732e-35, y: -2.159648761948128e-35, z: 1.1890941957947019e-35 }index.html:82:11
2 attraction: Object { x: 258596960628634.62, y: 443911365499376.4, z: -244415868664891.5 } repulsion: Object { x: 1.2580858461168732e-35, y: 2.159648761948128e-35, z: -1.1890941957947019e-35 }index.html:82:11
1 attraction: Object { x: -400255018234086, y: -687083681340826, z: 378305598531978.44 } repulsion: Object { x: -1.6847633912611477e-35, y: -2.892089743591839e-35, z: 1.5923733471920193e-35 }index.html:82:11
2 attraction: Object { x: 400255018234086, y: 687083681340826, z: -378305598531978.44 } repulsion: Object { x: 1.6847633912611477e-35, y: 2.892089743591839e-35, z: -1.5923733471920193e-35 }index.html:82:11
1 attraction: Object { x: -400255018234086, y: -687083681340826, z: 378305598531978.44 } repulsion: Object { x: -1.6847633912611477e-35, y: -2.892089743591839e-35, z: 1.5923733471920193e-35 }index.html:82:11
2 attraction: Object { x: 400255018234086, y: 687083681340826, z: -378305598531978.44 } repulsion: Object { x: 1.6847633912611477e-35, y: 2.892089743591839e-35, z: -1.5923733471920193e-35 }index.html:82:11
1 attraction: Object { x: -436045237863385.2, y: -748521701449580.5, z: 412133133082799.25 } repulsion: Object { x: -2.6393242928668166e-34, y: -4.530703098729512e-34, z: 2.4945874775991497e-34 }index.html:82:11
2 attraction: Object { x: 436045237863385.2, y: 748521701449580.5, z: -412133133082799.25 } repulsion: Object { x: 2.6393242928668166e-34, y: 4.530703098729512e-34, z: -2.4945874775991497e-34 }index.html:82:11
1 attraction: Object { x: -280985659133078.06, y: -482344136328164.5, z: 265576802575086.53 } repulsion: Object { x: 1.4061261423211965e-35, y: 2.413776922918152e-35, z: -1.3290161713130056e-35 }index.html:82:11
2 attraction: Object { x: 280985659133078.06, y: 482344136328164.5, z: -265576802575086.53 } repulsion: Object { x: -1.4061261423211965e-35, y: -2.413776922918152e-35, z: 1.3290161713130056e-35 }index.html:82:11
1 attraction: Object { x: -280985659133078.06, y: -482344136328164.5, z: 265576802575086.53 } repulsion: Object { x: 1.4061261423211965e-35, y: 2.413776922918152e-35, z: -1.3290161713130056e-35 }index.html:82:11
2 attraction: Object { x: 280985659133078.06, y: 482344136328164.5, z: -265576802575086.53 } repulsion: Object { x: -1.4061261423211965e-35, y: -2.413776922918152e-35, z: 1.3290161713130056e-35 }index.html:82:11
1 attraction: Object { x: 110534065985835.75, y: 189744411715785.38, z: -104472533974550.47 } repulsion: Object { x: 2.2055361874274397e-36, y: 3.7860560241665534e-36, z: -2.0845876989872054e-36 }index.html:82:11
2 attraction: Object { x: -110534065985835.75, y: -189744411715785.38, z: 104472533974550.47 } repulsion: Object { x: -2.2055361874274397e-36, y: -3.7860560241665534e-36, z: 2.0845876989872054e-36 }index.html:82:11
1 attraction: Object { x: 697322144460228.6, y: 1197033501816095, z: -659081983265348.2 } repulsion: Object { x: 9.818811403031271e-37, y: 1.6855116807656014e-36, z: -9.280361658136556e-37 }index.html:82:11
2 attraction: Object { x: -697322144460228.6, y: -1197033501816095, z: 659081983265348.2 } repulsion: Object { x: -9.818811403031271e-37, y: -1.6855116807656014e-36, z: 9.280361658136556e-37 }index.html:82:11
1 attraction: Object { x: 697322144460228.6, y: 1197033501816095, z: -659081983265348.2 } repulsion: Object { x: 9.818811403031271e-37, y: 1.6855116807656014e-36, z: -9.280361658136556e-37 }index.html:82:11
2 attraction: Object { x: -697322144460228.6, y: -1197033501816095, z: 659081983265348.2 } repulsion: Object { x: -9.818811403031271e-37, y: -1.6855116807656014e-36, z: 9.280361658136556e-37 }index.html:82:11
1 attraction: Object { x: 1316268132759194, y: 2259525335317292, z: -1244085848040044.5 } repulsion: Object { x: 8.825025668777959e-37, y: 1.5149169524927826e-36, z: -8.341073729485609e-37 }index.html:82:11
2 attraction: Object { x: -1316268132759194, y: -2259525335317292, z: 1244085848040044.5 } repulsion: Object { x: -8.825025668777959e-37, y: -1.5149169524927826e-36, z: 8.341073729485609e-37 }index.html:82:11
1 attraction: Object { x: 1316268132759194, y: 2259525335317292, z: -1244085848040044.5 } repulsion: Object { x: 8.825025668777959e-37, y: 1.5149169524927826e-36, z: -8.341073729485609e-37 }index.html:82:11
2 attraction: Object { x: -1316268132759194, y: -2259525335317292, z: 1244085848040044.5 } repulsion: Object { x: -8.825025668777959e-37, y: -1.5149169524927826e-36, z: 8.341073729485609e-37 }index.html:82:11
1 attraction: Object { x: 1684591568995345, y: 2891794790950282, z: -1592210947416514.8 } repulsion: Object { x: 2.4920845614170753e-36, y: 4.2779491990520796e-36, z: -2.3554221649953626e-36 }index.html:82:11
2 attraction: Object { x: -1684591568995345, y: -2891794790950282, z: 1592210947416514.8 } repulsion: Object { x: -2.4920845614170753e-36, y: -4.2779491990520796e-36, z: 2.3554221649953626e-36 }index.html:82:11
1 attraction: Object { x: 1462158348387155.8, y: 2509962636184919.5, z: -1381975650363066 } repulsion: Object { x: -6.833169315199543e-36, y: -1.1729919462412968e-35, z: 6.45844796415539e-36 }index.html:82:11
2 attraction: Object { x: -1462158348387155.8, y: -2509962636184919.5, z: 1381975650363066 } repulsion: Object { x: 6.833169315199543e-36, y: 1.1729919462412968e-35, z: -6.45844796415539e-36 }index.html:82:11
1 attraction: Object { x: 1462158348387155.8, y: 2509962636184919.5, z: -1381975650363066 } repulsion: Object { x: -6.833169315199543e-36, y: -1.1729919462412968e-35, z: 6.45844796415539e-36 }index.html:82:11
2 attraction: Object { x: -1462158348387155.8, y: -2509962636184919.5, z: 1381975650363066 } repulsion: Object { x: 6.833169315199543e-36, y: 1.1729919462412968e-35, z: -6.45844796415539e-36 }index.html:82:11
1 attraction: Object { x: 381599056463476.1, y: 655058581571041.8, z: -360672703346907.5 } repulsion: Object { x: -2.895504722078861e-37, y: -4.970466210675144e-37, z: 2.7367193340161578e-37 }index.html:82:11
2 attraction: Object { x: -381599056463476.1, y: -655058581571041.8, z: 360672703346907.5 } repulsion: Object { x: 2.895504722078861e-37, y: 4.970466210675144e-37, z: -2.7367193340161578e-37 }index.html:82:11
1 attraction: Object { x: -1574330452383955, y: -2702518928165724, z: 1487996394658350.2 } repulsion: Object { x: -8.837208147897179e-38, y: -1.51700821486796e-37, z: 8.352588138661872e-38 }index.html:82:11
2 attraction: Object { x: 1574330452383955, y: 2702518928165724, z: -1487996394658350.2 } repulsion: Object { x: 8.837208147897179e-38, y: 1.51700821486796e-37, z: -8.352588138661872e-38 }index.html:82:11
1 attraction: Object { x: -4004951480546797, y: -6874958917407382, z: 3785325599724766 } repulsion: Object { x: -5.722515536271205e-38, y: -9.823354766514836e-38, z: 5.408700869283097e-38 }index.html:82:11
2 attraction: Object { x: 4004951480546797, y: 6874958917407382, z: -3785325599724766 } repulsion: Object { x: 5.722515536271205e-38, y: 9.823354766514836e-38, z: -5.408700869283097e-38 }index.html:82:11
1 attraction: Object { x: -6021736710223316, y: -10337002257160168, z: 5691513176808476 } repulsion: Object { x: -8.311935758773071e-38, y: -1.4268391800315236e-37, z: 7.856120945229454e-38 }index.html:82:11
2 attraction: Object { x: 6021736710223316, y: 10337002257160168, z: -5691513176808476 } repulsion: Object { x: 8.311935758773071e-38, y: 1.4268391800315236e-37, z: -7.856120945229454e-38 }index.html:82:11
1 attraction: Object { x: -6372869647437307, y: -10939762248041556, z: 6023390479841670 } repulsion: Object { x: -2.742068775118802e-36, y: -4.707075795853003e-36, z: 2.5916975976063516e-36 }index.html:82:11
2 attraction: Object { x: 6372869647437307, y: 10939762248041556, z: -6023390479841670 } repulsion: Object { x: 2.742068775118802e-36, y: 4.707075795853003e-36, z: -2.5916975976063516e-36 }index.html:82:11
1 attraction: Object { x: -6372869647437307, y: -10939762248041556, z: 6023390479841670 } repulsion: Object { x: -2.742068775118802e-36, y: -4.707075795853003e-36, z: 2.5916975976063516e-36 }index.html:82:11
2 attraction: Object { x: 6372869647437307, y: 10939762248041556, z: -6023390479841670 } repulsion: Object { x: 2.742068775118802e-36, y: 4.707075795853003e-36, z: -2.5916975976063516e-36 }index.html:82:11
1 attraction: Object { x: -3825159942549941.5, y: -6566326105392126, z: 3615393575654284.5 } repulsion: Object { x: 5.208607107405559e-38, y: 8.941171960325543e-38, z: -4.922974452584068e-38 }index.html:82:11
2 attraction: Object { x: 3825159942549941.5, y: 6566326105392126, z: -3615393575654284.5 } repulsion: Object { x: -5.208607107405559e-38, y: -8.941171960325543e-38, z: 4.922974452584068e-38 }index.html:82:11
1 attraction: Object { x: 2219859163702516.5, y: 3810643056979410, z: -2098125223479485.5 } repulsion: Object { x: 9.251797666875922e-39, y: 1.5881772645908141e-38, z: -8.744442154170079e-39 }index.html:82:11
2 attraction: Object { x: -2219859163702516.5, y: -3810643056979410, z: 2098125223479485.5 } repulsion: Object { x: -9.251797666875922e-39, y: -1.5881772645908141e-38, z: 8.744442154170079e-39 }index.html:82:11
1 attraction: Object { x: 11028331574369428, y: 18931397014324090, z: -10423553452141684 } repulsion: Object { x: 4.357328324642486e-39, y: 7.479854217230787e-39, z: -4.118378595543711e-39 }index.html:82:11
2 attraction: Object { x: -11028331574369428, y: -18931397014324090, z: 10423553452141684 } repulsion: Object { x: -4.357328324642486e-39, y: -7.479854217230787e-39, z: 4.118378595543711e-39 }index.html:82:11
1 attraction: Object { x: 20044860034440400, y: 34409303061804880, z: -18945628230409336 } repulsion: Object { x: 4.158558032014342e-39, y: 7.138642194449189e-39, z: -3.9305085849319036e-39 }index.html:82:11
2 attraction: Object { x: -20044860034440400, y: -34409303061804880, z: 18945628230409336 } repulsion: Object { x: -4.158558032014342e-39, y: -7.138642194449189e-39, z: 3.9305085849319036e-39 }index.html:82:11
1 attraction: Object { x: 20044860034440400, y: 34409303061804880, z: -18945628230409336 } repulsion: Object { x: 4.158558032014342e-39, y: 7.138642194449189e-39, z: -3.9305085849319036e-39 }index.html:82:11
2 attraction: Object { x: -20044860034440400, y: -34409303061804880, z: 18945628230409336 } repulsion: Object { x: -4.158558032014342e-39, y: -7.138642194449189e-39, z: 3.9305085849319036e-39 }index.html:82:11
1 attraction: Object { x: 24984127206585904, y: 42888122107563496, z: -23614032969247732 } repulsion: Object { x: 1.385786879743396e-38, y: 2.3788622440982175e-38, z: -1.3097922851587678e-38 }index.html:82:11
2 attraction: Object { x: -24984127206585904, y: -42888122107563496, z: 23614032969247732 } repulsion: Object { x: -1.385786879743396e-38, y: -2.3788622440982175e-38, z: 1.3097922851587678e-38 }index.html:82:11
1 attraction: Object { x: 20828502044548356, y: 35754514521073628, z: -19686296419846780 } repulsion: Object { x: -1.9577117508227583e-38, y: -3.360636932658799e-38, z: 1.850353604348687e-38 }index.html:82:11
2 attraction: Object { x: -20828502044548356, y: -35754514521073628, z: 19686296419846780 } repulsion: Object { x: 1.9577117508227583e-38, y: 3.360636932658799e-38, z: -1.850353604348687e-38 }index.html:82:11
1 attraction: Object { x: 3820010268210630, y: 6557486098292764, z: -3610526302180050 } repulsion: Object { x: -1.1686645577526514e-39, y: -2.0061468564115007e-39, z: 1.104576644546054e-39 }index.html:82:11
2 attraction: Object { x: -3820010268210630, y: -6557486098292764, z: 3610526302180050 } repulsion: Object { x: 1.1686645577526514e-39, y: 2.0061468564115007e-39, z: -1.104576644546054e-39 }index.html:82:11
1 attraction: Object { x: 3820010268210630, y: 6557486098292764, z: -3610526302180050 } repulsion: Object { x: -1.1686645577526514e-39, y: -2.0061468564115007e-39, z: 1.104576644546054e-39 }index.html:82:11
2 attraction: Object { x: -3820010268210630, y: -6557486098292764, z: 3610526302180050 } repulsion: Object { x: 1.1686645577526514e-39, y: 2.0061468564115007e-39, z: -1.104576644546054e-39 }index.html:82:11
1 attraction: Object { x: -25895860942651096, y: -44453217717212800, z: 24475768515364536 } repulsion: Object { x: -3.828640130771064e-40, y: -6.572300247940728e-40, z: 3.618682915270323e-40 }index.html:82:11
2 attraction: Object { x: 25895860942651096, y: 44453217717212800, z: -24475768515364536 } repulsion: Object { x: 3.828640130771064e-40, y: 6.572300247940728e-40, z: -3.618682915270323e-40 }index.html:82:11
1 attraction: Object { x: -61854652738076584, y: -106180611298371410, z: 58462630972887490 } repulsion: Object { x: -2.614636380795961e-40, y: -4.48832346390293e-40, z: 2.4712534157460956e-40 }index.html:82:11
2 attraction: Object { x: 61854652738076584, y: 106180611298371410, z: -58462630972887490 } repulsion: Object { x: 2.614636380795961e-40, y: 4.48832346390293e-40, z: -2.4712534157460956e-40 }index.html:82:11
1 attraction: Object { x: -90414696626998110, y: -155207204846236300, z: 85456482405823520 } repulsion: Object { x: -4.144801544157384e-40, y: -7.115027604029365e-40, z: 3.917506483433251e-40 }index.html:82:11
2 attraction: Object { x: 90414696626998110, y: 155207204846236300, z: -85456482405823520 } repulsion: Object { x: 4.144801544157384e-40, y: 7.115027604029365e-40, z: -3.917506483433251e-40 }index.html:82:11
1 attraction: Object { x: -90414696626998110, y: -155207204846236300, z: 85456482405823520 } repulsion: Object { x: -4.144801544157384e-40, y: -7.115027604029365e-40, z: 3.917506483433251e-40 }index.html:82:11
2 attraction: Object { x: 90414696626998110, y: 155207204846236300, z: -85456482405823520 } repulsion: Object { x: 4.144801544157384e-40, y: 7.115027604029365e-40, z: -3.917506483433251e-40 }index.html:82:11
1 attraction: Object { x: -92868761225559680, y: -159419888414994900, z: 87775969569010110 } repulsion: Object { x: -5.613703892263959e-38, y: -9.636567089830561e-38, z: 5.305856302099343e-38 }index.html:82:11
2 attraction: Object { x: 92868761225559680, y: 159419888414994900, z: -87775969569010110 } repulsion: Object { x: 5.613703892263959e-38, y: 9.636567089830561e-38, z: -5.305856302099343e-38 }index.html:82:11
1 attraction: Object { x: -51382969079299760, y: -88204764324977660, z: 48565199651103910 } repulsion: Object { x: 1.9643673536875534e-40, y: 3.372062038927458e-40, z: -1.8566442233557046e-40 }index.html:82:11
2 attraction: Object { x: 51382969079299760, y: 88204764324977660, z: -48565199651103910 } repulsion: Object { x: -1.9643673536875534e-40, y: -3.372062038927458e-40, z: 1.8566442233557046e-40 }index.html:82:11
1 attraction: Object { x: 41708675698605620, y: 71597729290900380, z: -39421430851140920 } repulsion: Object { x: 3.9012167011857e-41, y: 6.696886261626669e-41, z: -3.687279489102782e-41 }index.html:82:11
2 attraction: Object { x: -41708675698605620, y: -71597729290900380, z: 39421430851140920 } repulsion: Object { x: -3.9012167011857e-41, y: -6.696886261626669e-41, z: 3.687279489102782e-41 }index.html:82:11
1 attraction: Object { x: 41708675698605620, y: 71597729290900380, z: -39421430851140920 } repulsion: Object { x: 3.9012167011857e-41, y: 6.696886261626669e-41, z: -3.687279489102782e-41 }index.html:82:11
2 attraction: Object { x: -41708675698605620, y: -71597729290900380, z: 39421430851140920 } repulsion: Object { x: -3.9012167011857e-41, y: -6.696886261626669e-41, z: 3.687279489102782e-41 }index.html:82:11
1 attraction: Object { x: 173670452293953180, y: 298125265808581500, z: -164146610059386900 } repulsion: Object { x: 1.9414453697927146e-41, y: 3.33271382251387e-41, z: -1.834979248672474e-41 }index.html:82:11
2 attraction: Object { x: -173670452293953180, y: -298125265808581500, z: 164146610059386900 } repulsion: Object { x: -1.9414453697927146e-41, y: -3.33271382251387e-41, z: 1.834979248672474e-41 }index.html:82:11
